status,statement,predicted_class,correct,probability
Suicidal,"""Every breath feels like a chore, the weight of the world on my shoulders. I just want to escape, to find peace in the darkness.""",Normal,0,0.029238978
Suicidal,"""My mind is a war zone, every thought a weapon, every breath a struggle. I want to disappear, to leave it all behind. But I'm clinging on, fighting for a reason, even when it feels like there isn'",Normal,0,0.20442316
Suicidal,"""Every breath feels like a chore. The pain consumes me, and I can't see a way out. I'm lost in a dark abyss, drowning in my own thoughts. Suicide seems like the only",Normal,0,0.068726934
Suicidal,"""Every breath feels like a chore, every thought is a battle, every second is a struggle. The pain is relentless, the darkness consuming. But somehow, I find the strength to carry on. Each day is a victory",Normal,0,0.16988169
Suicidal,"""I can't see the light at the end of the tunnel. My mind is consumed by darkness and despair. I feel like I'm drowning in a never-ending abyss. I want to escape, but I don",Normal,0,0.13874009
Suicidal,"""The darkness is too much to bear, the pain too much to endure. I can't see a way out, and I don't want to keep fighting. Just let it end."" #Suicidal #MentalHealth",Suicidal,1,0.6435848
Suicidal,"""Darkness surrounds me, suffocating my will to live. The pain is unbearable, I can't take it anymore. I just want to escape. Suicide seems like the only way out.""",Normal,0,0.27333912
Suicidal,"""The weight of the world feels too heavy to bear. I can't see a way out. My mind is consumed by darkness. I just want to escape. Please help.""",Normal,0,0.15819252
Suicidal,"""Feeling trapped, helpless, and lost. The weight of my pain is too much to bear. I don't know how much longer I can keep going.""",Normal,0,0.15894863
Suicidal,"""The emptiness inside is overwhelming. Every breath feels like a chore. The thought of leaving it all behind is tempting."" #SuicideAwareness #MentalHealthMatters",Suicidal,1,0.7586032
Suicidal,"""The darkness consumes me, the pain never fades, I can't bear this life anymore. #suicidal #mentalhealth #depression""",Suicidal,1,0.54295105
Suicidal,"""I feel like my life is a never-ending cycle of pain and struggle. Sometimes I wish it would just end."" #Suicidal #MentalHealth #Depression",Depression,0,0.21634948
Suicidal,"""Heavy heart, numb mind, no hope left. Life feels like a burden, just another day of pain. The thought of ending it all seems too appealing. But I'll keep fighting, for tomorrow might be a better day",Normal,0,0.16367689
Suicidal,"""I'm drowning in darkness, my thoughts are like a noose around my neck, and I can't see a way out. Every breath feels like a chore, and I just want to escape. I feel like giving",Normal,0,0.26691145
Suicidal,"""The darkness inside consumes me, every thought is a dagger, I can't see the light, I'm drowning in despair, I just want it all to end.""",Normal,0,0.23376793
Suicidal,"""The darkness consumes me, the pain never subsides, and the thought of ending it all becomes an alluring escape. Suicidal. #mentalhealthawareness""",Suicidal,1,0.5813837
Suicidal,"""Darkness shrouds my soul, despair clings like a shadow, every breath feels like a chore, I can't see the light at the end of the tunnel, just the endless abyss. I'm d",Normal,0,0.16068347
Suicidal,"""Darkness envelops me, despair consumes me, I see no way out, only the void beckons. The pain is unbearable, I want it to end. #suicidal #mentalhealth #des",Suicidal,1,0.93240166
Suicidal,"""I can't bear this anymore, the pain consumes me. I feel like I'm drowning in darkness, and I'm losing hope of ever finding my way out. My thoughts are consumed by thoughts of ending it",Depression,0,0.2959131
Suicidal,"""Darkness surrounds me, and all I see is the end. My mind is a battlefield, where despair fights for victory. I can't bear to continue living. The pain is too much. Please, someone, make it",Suicidal,1,0.74570006
Suicidal,"I can't see the light anymore, only the darkness consuming me. Each breath feels like a chore. I don't want to be here anymore.",Depression,0,0.14647202
Suicidal,"""Crushing weight of despair, hopelessness and worthlessness. Can't bear the thought of another day. The pain is too much to bear. Suicide seems like the only escape.""",Normal,0,0.15086427
Suicidal,"""I can't see the light at the end of the tunnel. The pain is too much. I just want it to stop. #Suicide #MentalHealthAwareness""",Suicidal,1,0.58043116
Suicidal,"""Darkness consumes me, the weight of my pain too much to bear. The thought of life without it all seems unbearable. I just want to fade away. #suicide #mentalhealthawareness""",Suicidal,1,0.6843423
Suicidal,"""Every breath feels like a struggle, the pain consumes me, and I can't see a way out. All I want is to escape this darkness. #suicide #mentalhealth #despair""",Suicidal,1,0.6940599
Suicidal,"""Darkness consumes me, despair takes hold, I can't see a way out. The pain is too much to bear, I want it all to end. Suicide seems like the only escape.""",Suicidal,1,0.47408473
Suicidal,"I can't see the point anymore, life feels like a never-ending burden. Every breath is a struggle, every step a chore. I just want it to stop.",Depression,0,0.13526876
Suicidal,"""Darkness consumes me, despair grips my heart. Every breath is a struggle, every moment a torture. I can't see the light at the end of the tunnel. Suicide seems the only way out. Please help me",Normal,0,0.2603389
Suicidal,"""Feeling like the world is too much to bear. Can't find the strength to keep going. Hoping for a way out.""",Normal,0,0.069571316
Suicidal,"""I can't bear this anymore. The weight of my pain feels too heavy to carry. Every breath feels like a chore. I just want it to stop. #suicidal""",Normal,0,0.21988001
Suicidal,"""Every breath feels like a chore, my mind is a dark abyss, I'm drowning in despair, but I won't give up on hope."" #Suicidal #MentalHealthAwareness",Suicidal,1,0.7719599
Suicidal,"""Darkness consumes me, every thought is a dagger, pain is unbearable, and I'm clinging to the edge. Suicidal thoughts are suffocating me, and I don't know how to escape",Normal,0,0.33497426
Suicidal,"""Every breath feels like a burden, the weight of pain too much to bear. Thoughts of escape, of ending it all. I'm drowning in darkness, searching for a way out. #Suicide #MentalHealth""",Suicidal,1,0.6190349
Suicidal,"""I feel like I'm drowning in darkness, suffocating under the weight of my own despair. The pain seems too much to bear, and I can't see a way out. I just want it to stop.""",Normal,0,0.03327463
Suicidal,"""I feel like I'm suffocating, my mind is a dark abyss, and I can't see the way out. My heart is heavy with pain, and I can't bear the thought of living another day",Depression,0,0.2864894
Suicidal,"""I feel like I'm drowning in my own darkness, with no way out. The pain is unbearable. I just want it to stop. #Suicidal""",Suicidal,1,0.644826
Suicidal,"""The darkness consumes me, the pain is unbearable, and the thought of living another day is a cruel joke. I can't see the light at the end of the tunnel, only the endless void beckoning me to",Suicidal,1,0.81953496
Suicidal,"""The darkness consumes me, the pain never fades. I'm just a shadow of my former self, drowning in my own despair. I can't see a way out. I just want it all to end. #",Suicidal,1,0.49100637
Suicidal,I can't see the light at the end of the tunnel. My mind is consumed by darkness and despair. Every breath feels like a struggle. I want to give up.,Suicidal,1,0.4545879
